x,V,n,p
1.920649e-07,-2.893997e-08,2.249998e+03,1.000001e+17
1.939856e-07,-2.908504e-08,2.249998e+03,1.000001e+17
1.959254e-07,-2.922961e-08,2.249998e+03,1.000001e+17
1.978847e-07,-2.937363e-08,2.249998e+03,1.000001e+17
1.998635e-07,-2.951707e-08,2.249998e+03,1.000001e+17
2.018621e-07,-2.965988e-08,2.249998e+03,1.000001e+17
2.038808e-07,-2.980204e-08,2.249998e+03,1.000001e+17
2.059196e-07,-2.994348e-08,2.249998e+03,1.000001e+17
2.079788e-07,-3.008418e-08,2.249998e+03,1.000001e+17
2.100586e-07,-3.022409e-08,2.249998e+03,1.000001e+17
2.121591e-07,-3.036317e-08,2.249998e+03,1.000001e+17
2.142807e-07,-3.050136e-08,2.249998e+03,1.000001e+17
2.164235e-07,-3.063862e-08,2.249998e+03,1.000001e+17
2.185878e-07,-3.077491e-08,2.249998e+03,1.000001e+17
2.207737e-07,-3.091017e-08,2.249998e+03,1.000001e+17
2.229814e-07,-3.104436e-08,2.249998e+03,1.000001e+17
2.252112e-07,-3.117742e-08,2.249998e+03,1.000001e+17
2.274633e-07,-3.130931e-08,2.249998e+03,1.000001e+17
2.297380e-07,-3.143997e-08,2.249998e+03,1.000001e+17
2.320353e-07,-3.156934e-08,2.249998e+03,1.000001e+17
2.343557e-07,-3.169738e-08,2.249998e+03,1.000001e+17
2.366992e-07,-3.182403e-08,2.249998e+03,1.000001e+17
2.390662e-07,-3.194923e-08,2.249998e+03,1.000001e+17
2.414569e-07,-3.207292e-08,2.249998e+03,1.000001e+17
2.438715e-07,-3.219504e-08,2.249998e+03,1.000001e+17
2.463102e-07,-3.231553e-08,2.249998e+03,1.000001e+17
2.487733e-07,-3.243433e-08,2.249998e+03,1.000001e+17
2.512610e-07,-3.255139e-08,2.249998e+03,1.000001e+17
2.537736e-07,-3.266662e-08,2.249997e+03,1.000001e+17
2.563114e-07,-3.277998e-08,2.249997e+03,1.000001e+17
2.588745e-07,-3.289138e-08,2.249997e+03,1.000001e+17
2.614632e-07,-3.300077e-08,2.249997e+03,1.000001e+17
2.640778e-07,-3.310808e-08,2.249997e+03,1.000001e+17
2.667186e-07,-3.321323e-08,2.249997e+03,1.000001e+17
2.693858e-07,-3.331616e-08,2.249997e+03,1.000001e+17
2.720797e-07,-3.341679e-08,2.249997e+03,1.000001e+17
2.748005e-07,-3.351505e-08,2.249997e+03,1.000001e+17
2.775485e-07,-3.361086e-08,2.249997e+03,1.000001e+17
2.803240e-07,-3.370415e-08,2.249997e+03,1.000001e+17
2.831272e-07,-3.379484e-08,2.249997e+03,1.000001e+17
2.859585e-07,-3.388284e-08,2.249997e+03,1.000001e+17
2.888181e-07,-3.396809e-08,2.249997e+03,1.000001e+17
2.917062e-07,-3.405049e-08,2.249997e+03,1.000001e+17
2.946233e-07,-3.412997e-08,2.249997e+03,1.000001e+17
2.975695e-07,-3.420644e-08,2.249997e+03,1.000001e+17
3.005452e-07,-3.427981e-08,2.249997e+03,1.000001e+17
3.035507e-07,-3.435000e-08,2.249997e+03,1.000001e+17
3.065862e-07,-3.441692e-08,2.249997e+03,1.000001e+17
3.096520e-07,-3.448047e-08,2.249997e+03,1.000001e+17
3.127486e-07,-3.454058e-08,2.249997e+03,1.000001e+17
3.158761e-07,-3.459714e-08,2.249997e+03,1.000001e+17
3.190348e-07,-3.465006e-08,2.249997e+03,1.000001e+17
3.222252e-07,-3.469924e-08,2.249997e+03,1.000001e+17
3.254474e-07,-3.474459e-08,2.249997e+03,1.000001e+17
3.287019e-07,-3.478601e-08,2.249997e+03,1.000001e+17
3.319889e-07,-3.482341e-08,2.249997e+03,1.000001e+17
3.353088e-07,-3.485667e-08,2.249997e+03,1.000001e+17
3.386619e-07,-3.488570e-08,2.249997e+03,1.000001e+17
3.420485e-07,-3.491039e-08,2.249997e+03,1.000001e+17
3.454690e-07,-3.493063e-08,2.249997e+03,1.000001e+17
3.489237e-07,-3.494633e-08,2.249997e+03,1.000001e+17
3.524129e-07,-3.495738e-08,2.249997e+03,1.000001e+17
3.559370e-07,-3.496365e-08,2.249997e+03,1.000001e+17
3.594964e-07,-3.496505e-08,2.249997e+03,1.000001e+17
3.630914e-07,-3.496146e-08,2.249997e+03,1.000001e+17
3.667223e-07,-3.495276e-08,2.249997e+03,1.000001e+17
3.703895e-07,-3.493885e-08,2.249997e+03,1.000001e+17
3.740934e-07,-3.491960e-08,2.249997e+03,1.000001e+17
3.778343e-07,-3.489491e-08,2.249997e+03,1.000001e+17
3.816127e-07,-3.486464e-08,2.249997e+03,1.000001e+17
3.854288e-07,-3.482868e-08,2.249997e+03,1.000001e+17
3.892831e-07,-3.478691e-08,2.249997e+03,1.000001e+17
3.931759e-07,-3.473921e-08,2.249997e+03,1.000001e+17
3.971077e-07,-3.468545e-08,2.249997e+03,1.000001e+17
4.010788e-07,-3.462551e-08,2.249997e+03,1.000001e+17
4.050896e-07,-3.455926e-08,2.249997e+03,1.000001e+17
