x,V,n,p
4.945469e-07,4.129669e-27,2.250000e+10,1.000000e+22
4.993923e-07,4.129674e-27,2.250000e+10,1.000000e+22
5.042862e-07,4.129678e-27,2.250000e+10,1.000000e+22
5.092291e-07,4.129683e-27,2.250000e+10,1.000000e+22
5.142214e-07,4.129688e-27,2.250000e+10,1.000000e+22
5.192636e-07,4.129693e-27,2.250000e+10,1.000000e+22
5.243562e-07,4.129697e-27,2.250000e+10,1.000000e+22
5.294998e-07,4.129702e-27,2.250000e+10,1.000000e+22
5.346948e-07,4.129707e-27,2.250000e+10,1.000000e+22
5.399418e-07,4.129712e-27,2.250000e+10,1.000000e+22
5.452412e-07,4.129716e-27,2.250000e+10,1.000000e+22
5.505936e-07,4.129721e-27,2.250000e+10,1.000000e+22
5.559995e-07,4.129726e-27,2.250000e+10,1.000000e+22
5.614595e-07,4.129730e-27,2.250000e+10,1.000000e+22
5.669741e-07,4.129735e-27,2.250000e+10,1.000000e+22
5.725439e-07,4.129740e-27,2.250000e+10,1.000000e+22
5.781693e-07,4.129745e-27,2.250000e+10,1.000000e+22
5.838510e-07,4.129749e-27,2.250000e+10,1.000000e+22
5.895895e-07,4.129754e-27,2.250000e+10,1.000000e+22
5.953854e-07,4.129759e-27,2.250000e+10,1.000000e+22
6.012392e-07,4.129764e-27,2.250000e+10,1.000000e+22
6.071516e-07,4.129768e-27,2.250000e+10,1.000000e+22
6.131231e-07,4.129773e-27,2.250000e+10,1.000000e+22
6.191544e-07,4.129778e-27,2.250000e+10,1.000000e+22
6.252459e-07,4.129783e-27,2.250000e+10,1.000000e+22
6.313984e-07,4.129788e-27,2.250000e+10,1.000000e+22
6.376124e-07,4.129792e-27,2.250000e+10,1.000000e+22
6.438885e-07,4.129797e-27,2.250000e+10,1.000000e+22
6.502274e-07,4.129802e-27,2.250000e+10,1.000000e+22
6.566297e-07,4.129807e-27,2.250000e+10,1.000000e+22
6.630959e-07,4.129812e-27,2.250000e+10,1.000000e+22
6.696269e-07,4.129816e-27,2.250000e+10,1.000000e+22
6.762232e-07,4.129821e-27,2.250000e+10,1.000000e+22
6.828854e-07,4.129826e-27,2.250000e+10,1.000000e+22
6.896143e-07,4.129831e-27,2.250000e+10,1.000000e+22
